Filename,Description,FXName,TrackTitle,Duration,Channels,SampleRate,BitDepth,Source,Category,SubCategory,Location,Microphone,RecType,RecMedium,Designer,Composer,Manufacturer,Publisher,Library,CDTitle,URL,BWDescription,BWOriginator,Keywords
SW014_Insects_Generic_Insect_Designed_Buzz_C_Long.wav,"Insect,Sound Design,Buzz,Constant,Low,Tight,Sight Waver","Sound design insect buzzing constantly, low tight tone with slight waver","Sound design insect buzzing constantly, low tight tone with slight waver",00:40.472,2,96000,16,SW014_Insects_Generic_Insect_Designed_Buzz_C_Long.wav,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Low,Tight,Sight Waver",Shaping Waves,Insect Sound Design Buzz Constant Low Tight Sight Waver
SW014_Insects_Generic_Insect_Designed_Buzz_C_Seamless_Loop_Short_Mono_01.wav,"Insect,Sound Design,Buzz,Constant,Low,Tight,Sight Waver,Loop,1","Sound design insect buzzing constantly, low tight tone with slight waver in a loop","Sound design insect buzzing constantly, low tight tone with slight waver in a loop",00:10.070,1,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_C_Seamless_Loop_Short,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Low,Tight,Sight Waver,Loop,1",Shaping Waves,Insect Sound Design Buzz Constant Low Tight Sight Waver Loop 1
SW014_Insects_Generic_Insect_Designed_Buzz_C_Seamless_Loop_Short_Mono_02.wav,"Insect,Sound Design,Buzz,Constant,Low,Tight,Sight Waver,Loop,2","Sound design insect buzzing constantly, low tight tone with slight waver in a loop","Sound design insect buzzing constantly, low tight tone with slight waver in a loop",00:13.756,1,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_C_Seamless_Loop_Short,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Low,Tight,Sight Waver,Loop,2",Shaping Waves,Insect Sound Design Buzz Constant Low Tight Sight Waver Loop 2
SW014_Insects_Generic_Insect_Designed_Buzz_A_Long01.wav,"Insect,Sound Design,Buzz,Constant,Slight Waver",Sound design insect buzzing constantly with a slight waver,Sound design insect buzzing constantly with a slight waver,00:25.680,2,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_A_Long01.wav,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Slight Waver",Shaping Waves,Insect Sound Design Buzz Constant Slight Waver
SW014_Insects_Generic_Insect_Designed_Buzz_A_Seamless_Loop_Short_Mono_02.wav,"Insect,Sound Design,Buzz,Constant,Slight Waver,Fast,Loop,Mono",Sound design insect buzzing constantly with a slight fast waver in a loop,Sound design insect buzzing constantly with a slight fast waver in a loop,00:09.723,1,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_A_Seamless_Loop_Short,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Slight Waver,Fast,Loop,Mono",Shaping Waves,Insect Sound Design Buzz Constant Slight Waver Fast Loop Mono
SW014_Insects_Generic_Insect_Designed_Buzz_A_Seamless_Loop_Short_Mono_01.wav,"Insect,Sound Design,Buzz,Constant,Slight Waver,Loop,Mono",Sound design insect buzzing constantly with a slight waver in a loop,Sound design insect buzzing constantly with a slight waver in a loop,00:05.541,1,96000,24,SW014_Insects_Generic_Insect_Designed_Buzz_A_Seamless_Loop_Short,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Insect,Sound Design,Buzz,Constant,Slight Waver,Loop,Mono",Shaping Waves,Insect Sound Design Buzz Constant Slight Waver Loop Mono
SW014_Insects_Moskito_Designed_Long.wav,"Mosquito,Designed,Fly,Buzz,High,Thin,Waver","Sound design mosquito flying with a high, thin, wavering buzz","Sound design mosquito flying with a high, thin, wavering buzz",00:24.348,2,96000,16,SW014_Insects_Moskito_Designed_Long.wav,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquito,Designed,Fly,Buzz,High,Thin,Waver",Shaping Waves,Insect Mosquito Designed Fly Buzz High Thin Waver
SW014_Insects_Moskito_Designed_Loop_Short.wav,"Mosquito,Designed,Fly,Buzz,High,Thin,Waver,Loop","Sound design mosquito flying with a high, thin, wavering buzz in a loop","Sound design mosquito flying with a high, thin, wavering buzz in a loop",00:10.491,1,96000,16,SW014_Insects_Moskito_Designed_Loop_Short.wav,Sound Design,Insects,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquito,Designed,Fly,Buzz,High,Thin,Waver,Loop",Shaping Waves,Insect Mosquito Designed Fly Buzz High Thin Waver Loop
SW014_Insects_Mosquito_Single_Approach_Long.wav,"Mosquito,Single,Fly,Buzz,High,Approach,Long","Mostquito fyling with a high buzz, approaching","Mostquito fyling with a high buzz, approaching",00:01.915,2,96000,24,SW014_Insects_Mosquito_Single_Approach_Long.wav,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquito,Single,Fly,Buzz,High,Approach,Long",Shaping Waves,Insect Mosquito Single Fly Buzz High Approach Long
SW014_Insects_Mosquito_Single_Passby_Landing_01.wav,"Mosquito,Single,Fly,Buzz,High,By,Land","Mostquito fyling with a high buzz, passing by and landing","Mostquito fyling with a high buzz, passing by and landing",00:01.505,2,192000,24,SW014_Insects_Mosquito_Single_Passby_Landing_01.wav,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquito,Single,Fly,Buzz,High,By,Land",Shaping Waves,Insect Mosquito Single Fly Buzz High By Land
SW014_Insects_Mosquito_Single_Passby_Landing_02.wav,"Mosquito,Single,Fly,Buzz,Low,By,Land","Mostquito fyling with a low buzz, passing by","Mostquito fyling with a low buzz, passing by",00:00.747,2,192000,24,SW014_Insects_Mosquito_Single_Passby_Landing_02.wav,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquito,Single,Fly,Buzz,Low,By,Land",Shaping Waves,Insect Mosquito Single Fly Buzz Low By Land
SW014_Insects_Mosquito_Single_Passby_Long.wav,"Mosquito,Single,Fly,Buzz,Medium Low,By,Long","Mostquito fyling with a medium low buzz, passing by","Mostquito fyling with a medium low buzz, passing by",00:02.404,2,192000,24,SW014_Insects_Mosquito_Single_Passby_Long.wav,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquito,Single,Fly,Buzz,Medium Low,By,Long",Shaping Waves,Insect Mosquito Single Fly Buzz Medium Low By Long
SW014_Insects_Mosquito_Single_Passby_Fast_01.wav,"Mosquito,Single,Fly,Buzz,Medium,By,Fast","Mostquito fyling with a medium buzz, passing by quickly","Mostquito fyling with a medium buzz, passing by quickly",00:01.142,2,192000,24,SW014_Insects_Mosquito_Single_Passby_Fast_01.wav,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquito,Single,Fly,Buzz,Medium,By,Fast",Shaping Waves,Insect Mosquito Single Fly Buzz Medium By Fast
SW014_Insects_Mosquito_Single_Passby_Fast_02.wav,"Mosquito,Single,Fly,Buzz,Medium,By,Waver,Uncertain","Mostquito fyling with a medium buzz, passing by with an uncertain waver","Mostquito fyling with a medium buzz, passing by with an uncertain waver",00:00.838,2,192000,24,SW014_Insects_Mosquito_Single_Passby_Fast_02.wav,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquito,Single,Fly,Buzz,Medium,By,Waver,Uncertain",Shaping Waves,Insect Mosquito Single Fly Buzz Medium By Waver Uncertain
SW014_Insects_Mosquitos_Small-Group_Fly_Wings_Constant_Buzzing_Passbys_02.wav,"Mosquitos,Group,Small,Fly,Buzz,By,Random,Strong to Light","Mosquitos flying and buzzing by randomly, from strong to light intensities","Mosquitos flying and buzzing by randomly, from strong to light intensities",01:01.472,2,192000,16,SW014_Insects_Mosquitos_Small-Group_Fly_Wings_Constant_Buzzing_P,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquitos,Group,Small,Fly,Buzz,By,Random,Strong to Light",Shaping Waves,Insect Mosquitos Group Small Fly Buzz By Random Strong to Light
SW014_Insects_Mosquitos_Small-Group_Fly_Wings_Constant_Buzzing_Passbys_01.wav,"Mosquitos,Group,Small,Fly,Buzz,By,Wander","Mosquitos flying and buzzing by, wandering","Mosquitos flying and buzzing by, wandering",00:10.018,2,192000,24,SW014_Insects_Mosquitos_Small-Group_Fly_Wings_Constant_Buzzing_P,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquitos,Group,Small,Fly,Buzz,By,Wander",Shaping Waves,Insect Mosquitos Group Small Fly Buzz By Wander
SW014_Insects_Mosquito_Single_Passby.wav,"Mosquitos,Pair,Fly,Buzz,Medium Low,By",Mosquito pair flying and buzzing by with medium low tone,Mosquito pair flying and buzzing by with medium low tone,00:02.146,2,192000,24,SW014_Insects_Mosquito_Single_Passby.wav,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquitos,Pair,Fly,Buzz,Medium Low,By",Shaping Waves,Insect Mosquitos Pair Fly Buzz Medium Low By
SW014_Insects_Mosquitos_Swarm_Insectarium_Fly_Wings_Constant_Buzzing_Passbys_04.wav,"Mosquitos,Swarm,Insectarium POV,Fly,Buzz,Constant,Angry,Left Side Single Mosquito Detail","Mosquito swarm in insectarium flying and buzzing constantly, angry swarm with mosquito detail","Mosquito swarm in insectarium flying and buzzing constantly, angry swarm with mosquito detail",03:33.368,2,192000,16,SW014_Insects_Mosquitos_Swarm_Insectarium_Fly_Wings_Constant_Buz,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquitos,Swarm,Insectarium POV,Fly,Buzz,Constant,Angry,Left Side Single Mosquito Detail",Shaping Waves,Insect Mosquitos Swarm Insectarium POV Fly Buzz Constant Angry Left Side Single Mosquito Detail
SW014_Insects_Mosquitos_Swarm_Insectarium_Fly_Wings_Constant_Buzzing_Passbys_02.wav,"Mosquitos,Swarm,Insectarium POV,Fly,Buzz,Constant,Furious","Mosquito swarm in insectarium flying and buzzing constantly, furious swarm","Mosquito swarm in insectarium flying and buzzing constantly, furious swarm",00:19.153,2,192000,24,SW014_Insects_Mosquitos_Swarm_Insectarium_Fly_Wings_Constant_Buz,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquitos,Swarm,Insectarium POV,Fly,Buzz,Constant,Furious",Shaping Waves,Insect Mosquitos Swarm Insectarium POV Fly Buzz Constant Furious
SW014_Insects_Mosquitos_Swarm_Insectarium_Fly_Wings_Constant_Buzzing_Passbys_03.wav,"Mosquitos,Swarm,Insectarium POV,Fly,Buzz,Constant,Swirl,Left Side Single Mosquito",Mosquito swarm in insectarium flying and buzzing constantly and swirling,Mosquito swarm in insectarium flying and buzzing constantly and swirling,00:54.745,2,192000,16,SW014_Insects_Mosquitos_Swarm_Insectarium_Fly_Wings_Constant_Buz,Insects,Mosquitos,,,,,David Kamp,David Kamp,Shaping Waves,Shaping Waves,SW014 - Insects and Swarms,SW014 - Insects and Swarms,http://shapingwaves.com,"Mosquitos,Swarm,Insectarium POV,Fly,Buzz,Constant,Swirl,Left Side Single Mosquito",Shaping Waves,Insect Mosquitos Swarm Insectarium POV Fly Buzz Constant Swirl Left Side Single Mosquito
